STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,sex,Sex,isced11,International Standard Classification of Education (ISCED 2011),age,Age class,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,CY,Cyprus,2012,,35.0,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,CY,Cyprus,2013,,35.4,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,CY,Cyprus,2014,,36.4,,b,break in time series,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,CY,Cyprus,2015,,36.4,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,CY,Cyprus,2016,,37.6,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,CY,Cyprus,2017,,38.1,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,CY,Cyprus,2018,,39.4,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,CY,Cyprus,2019,,40.5,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,CY,Cyprus,2020,,41.0,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,CY,Cyprus,2021,,42.8,,b,break in time series,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,CY,Cyprus,2022,,44.0,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,CY,Cyprus,2023,,46.0,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,CY,Cyprus,2024,,46.3,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,CZ,Czechia,2004,,10.3,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,CZ,Czechia,2005,,11.0,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,CZ,Czechia,2006,,11.4,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,CZ,Czechia,2007,,11.6,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,CZ,Czechia,2008,,12.4,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,CZ,Czechia,2009,,13.4,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,CZ,Czechia,2010,,14.5,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,CZ,Czechia,2011,,15.8,,b,break in time series,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,CZ,Czechia,2012,,17.0,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,CZ,Czechia,2013,,18.1,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,CZ,Czechia,2014,,19.1,,b,break in time series,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,CZ,Czechia,2015,,19.8,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,CZ,Czechia,2016,,20.6,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,CZ,Czechia,2017,,21.4,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,CZ,Czechia,2018,,21.7,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,CZ,Czechia,2019,,21.6,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,CZ,Czechia,2020,,22.1,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,CZ,Czechia,2021,,23.4,,b,break in time series,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,CZ,Czechia,2022,,23.5,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,CZ,Czechia,2023,,23.5,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,CZ,Czechia,2024,,23.8,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,DE,Germany,2004,,21.1,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,DE,Germany,2005,,20.6,,b,break in time series,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,DE,Germany,2006,,20.1,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,DE,Germany,2007,,20.4,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,DE,Germany,2008,,21.4,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,DE,Germany,2009,,22.3,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,DE,Germany,2010,,22.7,,b,break in time series,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,DE,Germany,2011,,24.3,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,DE,Germany,2012,,24.9,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,DE,Germany,2013,,25.2,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,DE,Germany,2014,,23.2,,b,break in time series,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,DE,Germany,2015,,23.8,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,DE,Germany,2016,,24.4,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,DE,Germany,2017,,24.8,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,DE,Germany,2018,,25.2,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,DE,Germany,2019,,26.0,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,DE,Germany,2020,,27.2,,b,break in time series,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,DE,Germany,2021,,28.1,,b,break in time series,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,DE,Germany,2022,,28.0,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,DE,Germany,2023,,28.7,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,DE,Germany,2024,,29.8,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,DK,Denmark,2004,,27.4,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,DK,Denmark,2005,,28.5,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,DK,Denmark,2006,,29.3,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,DK,Denmark,2007,,26.0,,b,break in time series,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,DK,Denmark,2008,,26.0,,b,break in time series,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,DK,Denmark,2009,,26.6,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,DK,Denmark,2010,,27.3,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,DK,Denmark,2011,,27.8,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,DK,Denmark,2012,,28.5,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,DK,Denmark,2013,,28.9,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,DK,Denmark,2014,,29.4,,b,break in time series,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,DK,Denmark,2015,,30.2,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,DK,Denmark,2016,,31.1,,b,break in time series,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,DK,Denmark,2017,,32.2,,b,break in time series,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,DK,Denmark,2018,,32.6,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,DK,Denmark,2019,,33.4,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,DK,Denmark,2020,,33.7,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,DK,Denmark,2021,,34.8,,b,break in time series,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,DK,Denmark,2022,,35.0,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,DK,Denmark,2023,,35.5,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,DK,Denmark,2024,,37.3,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,EA20,Euro area – 20 countries (from 2023),2004,,19.4,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,EA20,Euro area – 20 countries (from 2023),2005,,19.9,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,EA20,Euro area – 20 countries (from 2023),2006,,20.2,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,EA20,Euro area – 20 countries (from 2023),2007,,20.7,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,EA20,Euro area – 20 countries (from 2023),2008,,21.3,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,EA20,Euro area – 20 countries (from 2023),2009,,22.0,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,EA20,Euro area – 20 countries (from 2023),2010,,22.6,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,EA20,Euro area – 20 countries (from 2023),2011,,23.4,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,EA20,Euro area – 20 countries (from 2023),2012,,24.1,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,EA20,Euro area – 20 countries (from 2023),2013,,24.9,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,EA20,Euro area – 20 countries (from 2023),2014,,25.2,,b,break in time series,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,EA20,Euro area – 20 countries (from 2023),2015,,25.8,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,EA20,Euro area – 20 countries (from 2023),2016,,26.4,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,EA20,Euro area – 20 countries (from 2023),2017,,27.0,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,EA20,Euro area – 20 countries (from 2023),2018,,27.8,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,EA20,Euro area – 20 countries (from 2023),2019,,28.7,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,EA20,Euro area – 20 countries (from 2023),2020,,29.8,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,EA20,Euro area – 20 countries (from 2023),2021,,30.5,,b,break in time series,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,EA20,Euro area – 20 countries (from 2023),2022,,30.9,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,EA20,Euro area – 20 countries (from 2023),2023,,31.5,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,EA20,Euro area – 20 countries (from 2023),2024,,32.2,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,EE,Estonia,2004,,26.4,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,EE,Estonia,2005,,27.7,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,EE,Estonia,2006,,27.4,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,EE,Estonia,2007,,27.5,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,EE,Estonia,2008,,28.3,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,EE,Estonia,2009,,30.2,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,EE,Estonia,2010,,30.0,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,EE,Estonia,2011,,31.3,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,EE,Estonia,2012,,32.1,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,EE,Estonia,2013,,32.3,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,EE,Estonia,2014,,32.6,,b,break in time series,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,EE,Estonia,2015,,32.0,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,EE,Estonia,2016,,33.1,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,EE,Estonia,2017,,33.6,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,EE,Estonia,2018,,34.1,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,EE,Estonia,2019,,34.7,,,,,
dataflow,ESTAT:EDAT_LFS_9903(1.0),Population in private households by educational attainment level (%),A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),Y15-64,From 15 to 64 years,EE,Estonia,2020,,35.2,,,,,
